accuracy,pruning,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,cut-edges,motif,no_connected_components,mean_connected_components,avg_node_strength,1-hop_nei,cut-nodes,k-core,spectral_gap,spectral_radius
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,18,layer2.3.conv1,0.0061848959885537,64,49,27,109,22,2.909090909090909,0.2408561706542968,1.765625,17,0.96875,0.2136406898498535,3.0338680932393336
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,19,layer2.3.conv2,0.0037977430038154,64,35,19,65,34,1.8823529411764703,0.1492584943771362,1.546875,13,0.734375,0.33814537525177,1.9343725380127397
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,20,layer2.4.conv1,0.0040147569961845,64,34,20,67,34,1.8823529411764703,0.1040685176849365,1.53125,12,0.6875,0.5540554523468018,2.7883686876671065
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,21,layer2.4.conv2,0.0013020833721384,64,10,10,6,54,1.1851851851851851,0.0171722322702407,1.15625,2,0.25,0.0725059285759925,0.3730465883537277
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,22,layer3.0.conv1,0.0026041667442768,96,41,22,100,63,1.5238095238095235,0.0325040817260742,1.4270833333333333,12,0.53125,0.7829220294952393,1.7361723293413551
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,23,layer3.0.conv2,0.0004340277810115,128,15,11,26,114,1.1228070175438596,0.0171501636505126,1.1171875,6,0.15625,0.5204172134399414,1.321791539100646
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,24,layer3.0.shortcut.0,0.0478515625,96,98,21,305,26,3.692307692307693,0.7012661198774973,2.020833333333333,16,1.2604166666666667,0.5101721286773682,4.69408746772469
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,25,layer3.1.conv1,0.000244140625,128,8,8,8,120,1.0666666666666669,0.0303813219070434,1.0625,4,0.078125,0.7318066358566284,2.139906387700585
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,26,layer3.1.conv2,0.0015190972480922,128,30,20,204,101,1.2673267326732671,0.0214755535125732,1.234375,6,0.28125,0.5981795787811279,1.5810012864976946
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,27,layer3.2.conv1,0.0001627604215173,128,4,4,3,124,1.032258064516129,0.0010185241699218,1.03125,3,0.0390625,0.0065909661352634,0.0576902175652123
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,28,layer3.2.conv2,0.0004340277810115,128,13,7,25,117,1.094017094017094,0.0179235935211181,1.1015625,4,0.140625,0.248391792178154,0.9427366267702254
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,29,layer3.3.conv1,0.0003526475629769,128,12,12,14,116,1.103448275862069,0.0124722719192504,1.09375,5,0.1171875,0.5811583399772644,1.2464709298154475
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,30,layer3.3.conv2,0.0011121961288154,128,28,1,114,113,1.1327433628318584,0.0109449028968811,1.21875,1,0.2890625,0.2322598397731781,0.6071883978199617
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,31,layer3.4.conv1,0.0004340277810115,128,15,7,36,115,1.1130434782608696,0.0304746627807617,1.1171875,3,0.1640625,1.0486469268798828,2.489837333729527
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,32,layer3.4.conv2,0.0021430121269077,128,62,9,337,97,1.3195876288659794,0.0148833990097045,1.484375,6,0.625,0.1332623958587646,0.4280769868505585
0.1342,snip,0.98,Resnet-32,tinyimagenet,2,33,linear,0.159218743443489,264,2038,6,60889,88,3.0,4.729314245960929,8.719696969696969,4,9.87121212121212,5.445336818695068,26.507816966682817
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,0,conv1,0.0069444444961845,19,3,3,3,16,1.1875,0.01409912109375,1.1578947368421053,1,0.2105263157894736,0.0783086344599723,0.1801333625353059
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,1,layer1.0.conv1,0.0221354160457849,32,47,2,114,1,32.0,1.7689664214849472,2.46875,3,1.9375,23.775779724121094,50.23910567163362
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,2,layer1.0.conv2,0.0177951380610466,32,39,10,85,3,10.666666666666666,0.3470314145088196,2.21875,8,1.5625,0.171520709991455,2.369430227564083
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,3,layer1.1.conv1,0.0217013880610466,32,44,8,113,3,10.666666666666666,0.6004258207976818,2.375,8,1.625,2.200453281402588,6.898868998674223
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,4,layer1.1.conv2,0.0203993059694767,32,42,7,97,2,16.0,0.7973452806472778,2.3125,5,1.71875,0.8630325794219971,4.715864837649644
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,5,layer1.2.conv1,0.0182291660457849,32,40,12,109,5,6.4,0.51537024974823,2.25,10,1.375,0.7517266273498535,4.055816359095837
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,6,layer1.2.conv2,0.020833333954215,32,46,5,128,3,10.666666666666666,0.7148104645311832,2.4375,5,1.71875,0.6900556087493896,3.992983645729392
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,7,layer1.3.conv1,0.0212673619389534,32,45,7,126,2,16.0,0.7831974923610687,2.40625,7,1.71875,0.4261857271194458,4.4624056144667215
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,8,layer1.3.conv2,0.01953125,32,38,9,79,3,10.666666666666666,0.5338034629821777,2.1875,7,1.625,0.4845401048660278,2.93305894766628
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,9,layer1.4.conv1,0.0173611119389534,32,40,5,95,4,8.0,0.5956401824951172,2.25,5,1.65625,0.3605559468269348,3.061275408965618
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,10,layer1.4.conv2,0.0199652779847383,32,46,5,120,2,16.0,0.3681991100311279,2.4375,5,1.78125,0.1322842240333557,1.7207702477829527
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,11,layer2.0.conv1,0.0162760410457849,48,73,6,232,4,12.0,0.8183776363730431,2.520833333333333,5,1.75,0.1606354713439941,3.895629735768863
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,12,layer2.0.conv2,0.0200737845152616,64,170,1,872,1,64.0,1.2148191332817078,3.65625,1,3.5625,0.2782683372497558,3.961700473354139
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,13,layer2.0.shortcut.0,0.0234375,48,12,12,5,36,1.3333333333333333,0.0419635772705078,1.25,3,0.4166666666666667,0.1938140988349914,0.9108541419508958
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,14,layer2.1.conv1,0.0177951380610466,64,154,0,713,1,64.0,0.963584952056408,3.40625,0,2.875,0.1517035961151123,3.252510285470227
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,15,layer2.1.conv2,0.0190972220152616,64,165,3,801,2,32.0,1.0951862335205078,3.578125,3,3.453125,0.1911396980285644,3.5434870083233463
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,16,layer2.2.conv1,0.0197482630610466,64,170,4,903,1,64.0,1.137578934431076,3.65625,4,3.390625,0.338398814201355,3.941878273444274
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,17,layer2.2.conv2,0.0189887154847383,64,159,1,766,1,64.0,0.9836567044258118,3.484375,1,3.359375,0.1769614219665527,2.862956845048601
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,18,layer2.3.conv1,0.0202907994389534,64,178,2,940,1,64.0,1.1218017041683197,3.78125,2,3.65625,0.2915676832199096,3.401888211131938
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,19,layer2.3.conv2,0.0205078125,64,173,3,906,1,64.0,1.0555603802204132,3.703125,3,3.578125,0.2580374479293823,2.833199282365942
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,20,layer2.4.conv1,0.0226779505610466,64,195,0,1157,1,64.0,1.3248752355575562,4.046875,0,3.75,0.5251543521881104,4.4348174636703455
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,21,layer2.4.conv2,0.0186631940305233,64,162,1,778,1,64.0,1.087409734725952,3.53125,1,2.859375,0.3069566488265991,3.1084688810725467
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,22,layer3.0.conv1,0.0203993059694767,96,354,0,2903,1,96.0,1.5948294873038928,4.6875,0,4.552083333333333,0.5272650718688965,4.647033447096019
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,23,layer3.0.conv2,0.0199110247194767,128,681,0,7167,1,128.0,2.0293794572353363,6.3203125,0,6.828125,0.8017992973327637,5.091319344867727
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,24,layer3.0.shortcut.0,0.02001953125,96,41,41,33,55,1.7454545454545454,0.0623704592386881,1.4270833333333333,17,0.6041666666666666,0.1419424414634704,0.983209648959492
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,25,layer3.1.conv1,0.0198838971555233,128,684,0,7212,1,128.0,2.008212529122829,6.34375,0,6.84375,0.7886649370193481,4.839774141743373
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,26,layer3.1.conv2,0.0199110247194767,128,686,0,7171,1,128.0,2.001686204224825,6.359375,0,6.90625,0.7724539041519165,4.78681635067368
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,27,layer3.2.conv1,0.018798828125,128,630,0,6014,1,128.0,1.8829280957579613,5.921875,0,6.7890625,0.6982161998748779,4.644572643205716
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,28,layer3.2.conv2,0.0204264316707849,128,699,0,7521,1,128.0,1.951840786263347,6.4609375,0,7.5078125,0.8000972270965576,4.6195724178045126
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,29,layer3.3.conv1,0.0210503470152616,128,721,0,8018,1,128.0,2.1280597429722548,6.6328125,0,7.71875,0.8584425449371338,5.096975677917255
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,30,layer3.3.conv2,0.0199924036860466,128,669,0,6840,1,128.0,1.9574102638289328,6.2265625,0,6.875,0.7778916358947754,4.6222533458145
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,31,layer3.4.conv1,0.0208875872194767,128,716,0,7865,1,128.0,2.1738650035113096,6.59375,0,7.6953125,0.9056541919708252,5.245976542705639
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,32,layer3.4.conv2,0.0202365443110466,128,696,0,7489,1,128.0,1.9090657578781247,6.4375,0,6.859375,0.7707581520080566,4.685306297838184
0.092,uniform,0.98,Resnet-32,tinyimagenet,0,33,linear,0.0194531250745058,264,249,88,589,58,4.551724137931035,1.7763959711248225,1.943181818181818,57,1.2424242424242424,0.2106690406799316,9.144980243734723
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,0,conv1,0.0185185186564922,19,8,8,10,11,1.7272727272727273,0.4374815288342927,1.4210526315789471,3,0.5263157894736842,2.728621244430542,5.950777806965285
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,1,layer1.0.conv1,0.0221354160457849,32,43,4,100,2,16.0,0.3274874091148376,2.34375,3,1.84375,1.1315059661865234,5.036705591074094
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,2,layer1.0.conv2,0.0177951380610466,32,37,13,78,3,10.666666666666666,0.2225817441940307,2.15625,11,1.46875,0.6065636873245239,2.263867053097746
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,3,layer1.1.conv1,0.01953125,32,39,8,80,3,10.666666666666666,0.554300919175148,2.21875,7,1.65625,0.1192362308502197,3.4655543993247337
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,4,layer1.1.conv2,0.0177951380610466,32,40,6,89,3,10.666666666666666,0.3427140116691589,2.25,5,1.6875,0.2290130257606506,2.3934920564459308
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,5,layer1.2.conv1,0.0190972220152616,32,41,4,85,3,10.666666666666666,0.6510258615016937,2.28125,4,1.75,0.0698243379592895,3.4560338193776974
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,6,layer1.2.conv2,0.0182291660457849,32,41,3,93,4,8.0,0.7018139362335205,2.28125,4,1.71875,0.0999472141265869,2.397044075946583
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,7,layer1.3.conv1,0.0190972220152616,32,40,11,90,3,10.666666666666666,0.939373254776001,2.25,10,1.53125,0.3534281253814697,3.6792769664689207
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,8,layer1.3.conv2,0.0234375,32,45,3,96,1,32.0,0.8441035747528076,2.40625,3,1.90625,0.1593098640441894,2.8613271925480936
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,9,layer1.4.conv1,0.0160590279847383,32,32,22,55,3,10.666666666666666,0.6091053485870361,2.0,17,1.1875,0.385944128036499,3.429537158460983
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,10,layer1.4.conv2,0.020833333954215,32,47,7,132,2,16.0,0.5297285318374634,2.46875,6,1.71875,0.0408998727798461,2.366174271060078
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,11,layer2.0.conv1,0.0162760410457849,48,71,7,236,5,9.6,1.0130732854207356,2.4791666666666665,6,1.9583333333333333,0.2648181915283203,4.621880762230072
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,12,layer2.0.conv2,0.0194227434694767,64,165,1,816,1,64.0,1.3206259086728096,3.578125,1,3.5,0.3929013013839721,4.408716433999783
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,13,layer2.0.shortcut.0,0.025390625,48,13,13,8,35,1.3714285714285714,0.0919771194458007,1.2708333333333333,6,0.3958333333333333,0.0723572373390197,1.6387237114457
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,14,layer2.1.conv1,0.0202907994389534,64,176,1,939,1,64.0,1.3916979134082794,3.75,1,3.671875,0.4553141593933105,4.443670199185368
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,15,layer2.1.conv2,0.0225694440305233,64,195,0,1108,1,64.0,1.440021000802517,4.046875,0,3.828125,0.4389034509658813,4.352234610914345
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,16,layer2.2.conv1,0.0199652779847383,64,167,0,823,1,64.0,1.4508377313613892,3.609375,0,3.53125,0.363489031791687,4.43346240586558
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,17,layer2.2.conv2,0.020833333954215,64,179,0,988,1,64.0,1.4020830392837524,3.796875,0,3.609375,0.389134407043457,3.969796034496319
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,18,layer2.3.conv1,0.0226779505610466,64,192,0,1079,1,64.0,1.3628088533878326,4.0,0,3.84375,0.4197059869766235,3.7175564125830975
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,19,layer2.3.conv2,0.0174696184694767,64,148,3,656,1,64.0,1.1036969125270844,3.3125,3,2.765625,0.3233879804611206,3.225337858947407
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,20,layer2.4.conv1,0.0207248255610466,64,180,0,954,1,64.0,1.2635833770036695,3.8125,0,3.765625,0.2755991220474243,3.7381027467228582
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,21,layer2.4.conv2,0.0199652779847383,64,169,0,869,1,64.0,1.192688450217247,3.640625,0,3.421875,0.391635537147522,3.909495859443728
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,22,layer3.0.conv1,0.0201822910457849,96,344,2,2712,1,96.0,1.7647586067517598,4.583333333333333,2,4.479166666666667,0.5684431791305542,5.356853327426433
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,23,layer3.0.conv2,0.020263671875,128,686,0,7185,1,128.0,2.3333078250288963,6.359375,0,7.5546875,0.9658544063568116,5.701767388488492
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,24,layer3.0.shortcut.0,0.02001953125,96,41,41,35,55,1.7454545454545454,0.1099270184834798,1.4270833333333333,20,0.5729166666666666,0.1822765469551086,1.6590147493894198
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,25,layer3.1.conv1,0.0214029941707849,128,720,0,7924,1,128.0,2.3245201818645,6.625,0,7.6796875,0.8814595937728882,5.545138149604535
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,26,layer3.1.conv2,0.0201280377805233,128,689,0,7481,1,128.0,2.2577031403779984,6.3828125,0,6.796875,1.0009549856185913,5.923883329392847
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,27,layer3.2.conv1,0.019287109375,128,657,0,6528,1,128.0,2.1431849785149097,6.1328125,0,6.796875,0.8220776319503784,5.093274808999636
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,28,layer3.2.conv2,0.0184733066707849,128,633,0,6201,1,128.0,1.979713760316372,5.9453125,0,6.6015625,0.6477615833282471,4.885849882997343
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,29,layer3.3.conv1,0.0194769967347383,128,667,0,6821,1,128.0,2.155274168588221,6.2109375,0,6.921875,0.8879728317260742,5.364675906510398
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,30,layer3.3.conv2,0.0207248255610466,128,705,0,7517,1,128.0,2.136081527918577,6.5078125,0,7.78125,0.8583322763442993,5.001705314399158
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,31,layer3.4.conv1,0.0197211373597383,128,671,0,6860,1,128.0,2.102549836039543,6.2421875,0,6.8125,0.8159255981445312,5.219888163861492
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,32,layer3.4.conv2,0.0201280377805233,128,681,0,7150,1,128.0,1.938825708813965,6.3203125,0,6.78125,0.7562267780303955,4.868572127054731
0.1238,uniform,0.98,Resnet-32,tinyimagenet,1,33,linear,0.0203906241804361,264,261,78,722,66,4.0,1.8426481160250576,1.9886363636363635,54,1.2159090909090908,0.1673874855041504,9.285511087045723
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,0,conv1,0.020833333954215,19,9,3,13,11,1.7272727272727273,0.749890779194079,1.4736842105263157,2,0.7894736842105263,1.131395697593689,5.921113798180203
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,1,layer1.0.conv1,0.0190972220152616,32,42,6,98,2,16.0,0.2627408504486084,2.3125,7,1.75,0.856285035610199,3.4719609366206514
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,2,layer1.0.conv2,0.0203993059694767,32,46,3,107,1,32.0,0.8190774023532867,2.4375,3,1.90625,0.5262393951416016,4.342305215346681
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,3,layer1.1.conv1,0.0203993059694767,32,43,8,102,1,32.0,1.0679846405982971,2.34375,8,1.75,0.1810313463211059,5.141732936915621
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,4,layer1.1.conv2,0.028645833954215,32,60,1,215,2,16.0,1.6972700357437134,2.875,1,2.3125,0.4393892288208008,5.5283189844263925
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,5,layer1.2.conv1,0.0173611119389534,32,37,10,71,2,16.0,0.575369119644165,2.15625,10,1.65625,0.0281710624694824,2.801377555892313
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,6,layer1.2.conv2,0.0164930559694767,32,38,15,88,3,10.666666666666666,0.4119483828544616,2.1875,12,1.40625,0.1085982322692871,1.805597338036856
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,7,layer1.3.conv1,0.0203993059694767,32,45,6,108,1,32.0,1.0273451805114746,2.40625,6,1.8125,0.8008028268814087,5.2013916173927495
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,8,layer1.3.conv2,0.0199652779847383,32,42,6,98,3,10.666666666666666,0.9566535949707032,2.3125,6,1.6875,0.2026957273483276,3.1429533775915326
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,9,layer1.4.conv1,0.0230034720152616,32,46,8,122,2,16.0,1.0882145166397097,2.4375,7,1.71875,0.7769869565963745,5.581906139864439
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,10,layer1.4.conv2,0.0217013880610466,32,45,8,112,2,16.0,0.9338040351867676,2.40625,7,1.6875,0.3139687776565552,3.694608060711244
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,11,layer2.0.conv1,0.0184461809694767,48,78,11,276,2,24.0,1.1629610061645508,2.625,9,1.7291666666666667,0.4652892351150512,4.774062406730815
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,12,layer2.0.conv2,0.0200737845152616,64,174,1,941,1,64.0,1.6273621320724487,3.71875,1,3.515625,0.3170182704925537,4.665498694890317
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,13,layer2.0.shortcut.0,0.01953125,48,10,10,1,38,1.263157894736842,0.0130311648050944,1.2083333333333333,1,0.3958333333333333,0.0070663131773471,0.09954833984375
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,14,layer2.1.conv1,0.0213758684694767,64,186,0,1033,1,64.0,1.5597008764743805,3.90625,0,3.6875,0.3358101844787597,4.155152015718026
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,15,layer2.1.conv2,0.0190972220152616,64,168,2,847,1,64.0,1.385858952999115,3.625,2,3.5625,0.2923634052276611,3.531125429275019
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,16,layer2.2.conv1,0.0212673619389534,64,179,1,937,2,32.0,1.4244131445884705,3.796875,1,3.765625,0.1476421356201172,4.607103771987315
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,17,layer2.2.conv2,0.0187717005610466,64,157,0,718,1,64.0,1.2078112959861755,3.453125,0,2.875,0.2121080160140991,3.461486628510657
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,18,layer2.3.conv1,0.0192057285457849,64,165,3,845,1,64.0,1.247693344950676,3.578125,3,3.21875,0.3295667171478271,4.073746947150812
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,19,layer2.3.conv2,0.0171440970152616,64,149,0,660,2,32.0,1.0991622805595398,3.328125,0,2.859375,0.1892294883728027,3.232111801932715
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,20,layer2.4.conv1,0.0221354160457849,64,188,1,1106,2,32.0,1.4502609968185425,3.9375,1,4.234375,0.4630080461502075,4.390789097340463
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,21,layer2.4.conv2,0.0193142369389534,64,168,2,857,1,64.0,1.1669675260782242,3.625,2,3.5625,0.3496361970901489,3.250984121213304
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,22,layer3.0.conv1,0.0210503470152616,96,355,1,2885,1,96.0,1.905432251592477,4.697916666666667,1,4.614583333333333,0.6262922286987305,5.719949883456158
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,23,layer3.0.conv2,0.0203179251402616,128,686,0,7109,1,128.0,2.4694105982780457,6.359375,0,6.9296875,0.9793577194213868,6.119183378589588
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,24,layer3.0.shortcut.0,0.01708984375,96,35,31,25,62,1.5483870967741935,0.1063965161641438,1.3645833333333333,16,0.5416666666666666,0.0207610130310058,1.362631262804178
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,25,layer3.1.conv1,0.0194498691707849,128,673,0,7000,1,128.0,2.337841698899865,6.2578125,0,6.78125,0.915202021598816,5.959399125733728
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,26,layer3.1.conv2,0.0203179251402616,128,699,0,7484,1,128.0,2.339745163917541,6.4609375,0,7.6640625,0.9491845369338988,5.578876016127338
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,27,layer3.2.conv1,0.0197211373597383,128,665,0,6797,1,128.0,2.265649251639843,6.1953125,0,6.78125,0.8157857656478882,5.614579310017568
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,28,layer3.2.conv2,0.019775390625,128,674,0,7006,1,128.0,2.1957707665860653,6.265625,0,6.84375,0.918297290802002,5.090466541795646
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,29,layer3.3.conv1,0.0196940097957849,128,661,0,6761,1,128.0,2.253524757921696,6.1640625,0,6.8046875,0.8734521865844727,5.819703198670833
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,30,layer3.3.conv2,0.0209418404847383,128,705,0,7622,1,128.0,2.315388161689043,6.5078125,0,7.734375,0.9302096366882324,5.545365014233656
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,31,layer3.4.conv1,0.0199381504207849,128,666,0,6836,1,128.0,2.264212593436241,6.203125,0,6.8125,0.725797176361084,5.841250250947671
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,32,layer3.4.conv2,0.0196668840944767,128,674,0,7058,1,128.0,2.164204511791468,6.265625,0,6.8125,0.8433588743209839,5.398495698699144
0.14,uniform,0.98,Resnet-32,tinyimagenet,2,33,linear,0.0199999995529651,264,256,91,706,58,4.551724137931035,2.002747275612571,1.9696969696969695,54,1.2348484848484849,0.4307036399841308,11.12369592414327
0.2054,er,0.98,Resnet-32,tinyimagenet,0,0,conv1,0.2129629701375961,19,42,0,310,1,19.0,4.9872886256167765,3.210526315789474,0,2.6842105263157894,3.76969575881958,21.19100401622327
