accuracy,pruning,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,cut-edges,motif,no_connected_components,mean_connected_components,avg_node_strength,1-hop_nei,cut-nodes,k-core,spectral_gap,spectral_radius
0.259,uniform,0.98,CONV-6,tinyimagenet,1,7,convs1.17,0.0200144443660974,2560,11805,64,302382,20,128.0,1.5530013689305633,5.611328125,55,5.0640625,0.99856186,12.658385134043208
0.259,uniform,0.98,CONV-6,tinyimagenet,1,9,linear.0,0.0199012756347656,4352,20868,126,903377,24,181.33333333333331,1.337403302300064,5.795036764705882,103,5.1408547794117645,1.1572697,16.557716063547744
0.259,uniform,0.98,CONV-6,tinyimagenet,1,10,linear.3,0.0209197998046875,512,1371,10,7426,4,128.0,1.4832781867589802,3.677734375,10,3.482421875,0.27942836,4.336741472232411
0.259,uniform,0.98,CONV-6,tinyimagenet,1,11,linear.6,0.0210156254470348,456,1076,17,5112,6,76.0,2.703859843182982,3.3596491228070176,16,2.7916666666666665,0.3002956,8.781242648393587
0.2558,uniform,0.98,CONV-6,tinyimagenet,2,0,convs1.0,0.0167824067175388,91,29,29,21,62,1.467741935483871,0.3988533439217033,1.3186813186813189,14,0.4505494505494505,1.9075892,10.71972532628182
0.2558,uniform,0.98,CONV-6,tinyimagenet,2,1,convs1.3,0.019856771454215,640,732,199,4644,160,4.0,0.575257777236402,2.14375,60,1.1921875,0.6939812,11.9980447990115
0.2558,uniform,0.98,CONV-6,tinyimagenet,2,3,convs1.7,0.0203993059694767,704,1504,114,10850,47,14.97872340425532,1.2919616360555997,3.136363636363636,76,2.288352272727273,0.15837717,9.128435322448722
0.2558,uniform,0.98,CONV-6,tinyimagenet,2,4,convs1.10,0.020345052704215,1280,3000,214,39047,81,15.802469135802468,1.1247172765433788,3.34375,102,2.5890625,0.15431786,11.555899391441953
0.2558,uniform,0.98,CONV-6,tinyimagenet,2,6,convs1.14,0.019744873046875,1408,5823,43,80676,7,201.14285714285717,1.6160518742081793,5.135653409090909,38,4.818892045454546,0.45282245,8.072057223054701
0.2558,uniform,0.98,CONV-6,tinyimagenet,2,7,convs1.17,0.0200127493590116,2560,11804,59,302823,15,170.66666666666666,1.5469219809863717,5.6109375,49,5.060546875,1.0048252,11.595839913994372
0.2558,uniform,0.98,CONV-6,tinyimagenet,2,9,linear.0,0.020064353942871,4352,21039,129,917466,20,217.6,1.3396851731573831,5.834329044117647,101,5.173253676470588,1.1674578,16.530955292687388
0.2558,uniform,0.98,CONV-6,tinyimagenet,2,10,linear.3,0.01922607421875,512,1260,24,6325,4,128.0,1.4165461896918714,3.4609375,24,2.794921875,0.27534854,4.158848276886452
0.2558,uniform,0.98,CONV-6,tinyimagenet,2,11,linear.6,0.019726563245058,456,1010,19,4576,12,38.0,2.7542177457035635,3.2149122807017543,18,2.692982456140351,0.25428724,9.03608800892624
0.2854,er,0.98,CONV-6,tinyimagenet,0,0,convs1.0,0.287037044763565,91,496,0,6284,1,91.0,6.272915437981323,6.450549450549451,0,7.274725274725275,2.8267775,21.01079356876165
0.2854,er,0.98,CONV-6,tinyimagenet,0,1,convs1.3,0.0250379778444767,640,923,190,7260,109,5.871559633027523,0.9518035290762782,2.4421875,62,1.640625,0.70206165,11.849021612481824
0.2854,er,0.98,CONV-6,tinyimagenet,0,3,convs1.7,0.0179443359375,704,1323,123,8373,69,10.202898550724637,1.0151902532035657,2.879261363636364,88,2.140625,0.25273132,6.26404312840803
0.2854,er,0.98,CONV-6,tinyimagenet,0,4,convs1.10,0.0120171438902616,1280,1772,371,13383,247,5.182186234817814,0.6863183798268437,2.384375,121,1.590625,0.19760704,8.318127917687079
0.2854,er,0.98,CONV-6,tinyimagenet,0,6,convs1.14,0.0087449811398983,1408,2579,303,16000,116,12.137931034482758,0.8271423669701273,2.831676136363636,187,2.105823863636364,0.071478486,5.405509744585407
0.2854,er,0.98,CONV-6,tinyimagenet,0,7,convs1.17,0.0058797202073037,2560,3468,810,26083,491,5.213849287169043,0.5758318401873112,2.3546875,249,1.558203125,0.07781708,5.189471568087435
0.2854,er,0.98,CONV-6,tinyimagenet,0,9,linear.0,0.0279111862182617,4352,29267,19,1776199,2,2176.0,1.7372506641070633,7.724954044117647,19,7.267922794117647,1.8202534,19.621953755799893
0.2854,er,0.98,CONV-6,tinyimagenet,0,10,linear.3,0.0519561767578125,512,3405,0,45142,1,512.0,3.268577553797513,7.650390625,0,8.783203125,1.4038877,7.660548953306975
0.2854,er,0.98,CONV-6,tinyimagenet,0,11,linear.6,0.0589453130960464,456,3018,0,40623,1,456.0,5.226865183365972,7.618421052631579,0,8.692982456140351,2.184769,12.895421084245603
0.28,er,0.98,CONV-6,tinyimagenet,1,0,convs1.0,0.2957175970077514,91,511,0,6696,1,91.0,6.454944057778998,6.615384615384615,0,7.3076923076923075,2.5263033,20.94842080204046
0.28,er,0.98,CONV-6,tinyimagenet,1,1,convs1.3,0.0241427943110466,640,890,202,6843,116,5.517241379310345,0.8974985212087632,2.390625,60,1.578125,0.16056705,11.156161183476586
0.28,er,0.98,CONV-6,tinyimagenet,1,3,convs1.7,0.0189887154847383,704,1400,117,9238,49,14.36734693877551,1.0789031386375427,2.988636363636364,80,2.2329545454545454,0.3148725,7.080369577186738
0.28,er,0.98,CONV-6,tinyimagenet,1,4,convs1.10,0.0113593209534883,1280,1675,416,12292,263,4.866920152091255,0.6524693643674254,2.30859375,119,1.51328125,0.29339433,7.909634051905412
0.28,er,0.98,CONV-6,tinyimagenet,1,6,convs1.14,0.0089823408052325,1408,2649,253,16646,119,11.831932773109244,0.838415193286809,2.8813920454545454,165,2.169034090909091,0.04281199,5.966026588428118
0.28,er,0.98,CONV-6,tinyimagenet,1,7,convs1.17,0.0060594347305595,2560,3574,735,27827,499,5.130260521042084,0.5914668117184192,2.39609375,239,1.597265625,0.029040933,6.072962369626196
0.28,er,0.98,CONV-6,tinyimagenet,1,9,linear.0,0.0278854370117187,4352,29240,25,1773888,6,725.3333333333334,1.7472377463298685,7.71875,24,7.255055147058823,1.8726053,20.46631931924501
0.28,er,0.98,CONV-6,tinyimagenet,1,10,linear.3,0.0532073974609375,512,3487,0,47243,1,512.0,3.3631499498151243,7.810546875,0,8.822265625,1.4477897,7.772649571267436
0.28,er,0.98,CONV-6,tinyimagenet,1,11,linear.6,0.060742188245058,456,3110,0,42576,1,456.0,5.245351870070424,7.8201754385964914,0,8.861842105263158,2.1052392,12.450213886408644
0.2886,er,0.98,CONV-6,tinyimagenet,2,0,convs1.0,0.2951388955116272,91,510,0,6736,1,91.0,6.48190787598327,6.604395604395604,0,7.208791208791209,2.0881853,20.00605028499878
0.2886,er,0.98,CONV-6,tinyimagenet,2,1,convs1.3,0.0259060338139534,640,955,182,7845,117,5.47008547008547,0.9576327320188284,2.4921875,62,1.659375,0.550642,9.13853803185584
0.2886,er,0.98,CONV-6,tinyimagenet,2,3,convs1.7,0.0189344622194767,704,1396,115,9249,57,12.350877192982455,1.0927256738597697,2.9829545454545454,73,2.2130681818181817,0.06101632,7.151600628732008
0.2886,er,0.98,CONV-6,tinyimagenet,2,4,convs1.10,0.0122816301882267,1280,1811,368,14232,239,5.355648535564853,0.7344356859102845,2.41484375,123,1.6203125,0.12510633,9.042646217864036
0.2886,er,0.98,CONV-6,tinyimagenet,2,6,convs1.14,0.0086568193510174,1408,2553,294,15506,125,11.264,0.8210947230796922,2.813210227272727,177,2.0873579545454546,0.043349743,5.775202639169904
0.2886,er,0.98,CONV-6,tinyimagenet,2,7,convs1.17,0.0060492623597383,2560,3568,769,27530,474,5.40084388185654,0.5861965343356133,2.39375,243,1.5953125,0.07916343,5.715585182274068
0.2886,er,0.98,CONV-6,tinyimagenet,2,9,linear.0,0.0278139114379882,4352,29165,27,1764962,5,870.4,1.7342453051139326,7.701516544117647,27,7.250229779411764,1.8171918,21.28992073534592
0.2886,er,0.98,CONV-6,tinyimagenet,2,10,linear.3,0.0528564453125,512,3464,0,46879,1,512.0,3.3230074592866004,7.765625,0,8.767578125,1.3946779,7.691906143652817
0.2886,er,0.98,CONV-6,tinyimagenet,2,11,linear.6,0.0605859383940696,456,3102,0,42346,1,456.0,5.17601422390394,7.802631578947368,0,8.831140350877194,2.139667,12.417341448613485
0.2893,erk,0.98,CONV-6,tinyimagenet,0,0,convs1.0,0.2847222089767456,91,492,0,6194,1,91.0,6.379893412956824,6.406593406593407,0,7.241758241758242,2.3169603,21.399720202212
0.2893,erk,0.98,CONV-6,tinyimagenet,0,1,convs1.3,0.024658203125,640,909,191,7054,112,5.714285714285714,0.9988727793097496,2.4203125,62,1.625,0.748301,12.482699341602572
0.2893,erk,0.98,CONV-6,tinyimagenet,0,3,convs1.7,0.0177273228764534,704,1307,127,8181,71,9.915492957746478,1.032880781895735,2.856534090909091,91,2.1235795454545454,0.03300786,7.237214905802952
0.2893,erk,0.98,CONV-6,tinyimagenet,0,4,convs1.10,0.0118747288361191,1280,1751,374,13082,252,5.079365079365079,0.6910461456514895,2.36796875,120,1.57734375,0.28985524,8.687760551651115
0.2893,erk,0.98,CONV-6,tinyimagenet,0,6,convs1.14,0.0086432565003633,1408,2549,308,15621,119,11.831932773109244,0.807915142737329,2.8103693181818183,188,2.086647727272727,0.05572343,6.113883906724055
0.2893,erk,0.98,CONV-6,tinyimagenet,0,7,convs1.17,0.005800035316497,2560,3421,810,25382,503,5.0894632206759445,0.5708514990285039,2.336328125,249,1.541796875,0.0643307,6.848545395203164
0.2893,erk,0.98,CONV-6,tinyimagenet,0,9,linear.0,0.0275468826293945,4352,28885,22,1730161,2,2176.0,1.725101754288463,7.637178308823529,22,7.180147058823529,1.7951493,19.29276497618125
0.2893,erk,0.98,CONV-6,tinyimagenet,0,10,linear.3,0.05126953125,512,3360,0,43954,1,512.0,3.2566744717769325,7.5625,0,8.744140625,1.3808956,7.440958301488709
0.2893,erk,0.98,CONV-6,tinyimagenet,0,11,linear.6,0.0582617186009883,456,2983,0,39700,1,456.0,5.162176023449814,7.541666666666667,0,8.644736842105264,1.9369869,12.760873412979883
0.2833,erk,0.98,CONV-6,tinyimagenet,1,0,convs1.0,0.2916666567325592,91,504,0,6505,1,91.0,6.369072694044847,6.538461538461538,0,7.285714285714286,2.9418955,23.26881481664161
0.2833,erk,0.98,CONV-6,tinyimagenet,1,1,convs1.3,0.0237358938902616,640,875,200,6586,122,5.245901639344262,0.935146053135395,2.3671875,60,1.559375,0.082907915,10.688306594307855
0.2833,erk,0.98,CONV-6,tinyimagenet,1,3,convs1.7,0.018798828125,704,1386,119,9068,51,13.803921568627452,1.0843147811564533,2.96875,80,2.214488636363636,0.374465,9.38282068396036
0.2833,erk,0.98,CONV-6,tinyimagenet,1,4,convs1.10,0.0111965602263808,1280,1651,419,11937,269,4.758364312267658,0.6607555171474815,2.28984375,120,1.49765625,0.057641268,7.30723405331154
0.2833,erk,0.98,CONV-6,tinyimagenet,1,6,convs1.14,0.0088568795472383,1408,2612,263,16202,123,11.447154471544716,0.8431195339018648,2.855113636363636,166,2.1505681818181817,0.03771949,5.996945897178746
0.2833,erk,0.98,CONV-6,tinyimagenet,1,7,convs1.17,0.0059882272034883,2560,3532,736,27174,508,5.039370078740157,0.5932900127023458,2.3796875,239,1.583984375,0.051893592,5.715688379513541
0.2833,erk,0.98,CONV-6,tinyimagenet,1,9,linear.0,0.0275726318359375,4352,28912,27,1734300,6,725.3333333333334,1.720980859197238,7.643382352941177,25,7.186580882352941,1.8156815,19.560159756753237
0.2833,erk,0.98,CONV-6,tinyimagenet,1,10,linear.3,0.05242919921875,512,3436,0,45859,1,512.0,3.3262935713864863,7.7109375,0,8.8046875,1.4439251,7.627784550207394
0.2833,erk,0.98,CONV-6,tinyimagenet,1,11,linear.6,0.0600781254470348,456,3076,0,41639,1,456.0,5.297677236690856,7.745614035087719,0,8.853070175438596,2.1528707,12.370436493385084
0.2852,erk,0.98,CONV-6,tinyimagenet,2,0,convs1.0,0.2928240597248077,91,506,0,6622,1,91.0,6.609467988485818,6.56043956043956,0,7.208791208791209,2.435535,21.63612383122948
0.2852,erk,0.98,CONV-6,tinyimagenet,2,1,convs1.3,0.0255262590944767,640,941,183,7600,120,5.333333333333333,0.9409522354602814,2.4703125,62,1.6453125,0.11173463,12.04700912358929
0.2852,erk,0.98,CONV-6,tinyimagenet,2,3,convs1.7,0.0187445748597383,704,1382,116,9052,58,12.137931034482758,1.0777831519530578,2.9630681818181817,74,2.1974431818181817,0.22583055,7.368055643739168
0.2852,erk,0.98,CONV-6,tinyimagenet,2,4,convs1.10,0.0120985247194767,1280,1784,368,13827,245,5.224489795918367,0.6972823987714947,2.39375,124,1.59765625,0.27602148,10.372930342813635
0.2852,erk,0.98,CONV-6,tinyimagenet,2,6,convs1.14,0.0085415309295058,1408,2519,298,15093,129,10.914728682170542,0.814551908353513,2.7890625,180,2.0724431818181817,0.21964324,5.603858492541278
0.2852,erk,0.98,CONV-6,tinyimagenet,2,7,convs1.17,0.0059933131560683,2560,3535,767,27002,484,5.289256198347108,0.5874191978480667,2.380859375,244,1.58046875,0.0594877,5.70527296570422
0.2852,erk,0.98,CONV-6,tinyimagenet,2,9,linear.0,0.0274744033813476,4352,28809,29,1721984,5,870.4,1.708299475009827,7.619715073529412,29,7.169347426470588,1.8060272,19.54287246310002
0.2852,erk,0.98,CONV-6,tinyimagenet,2,10,linear.3,0.052276611328125,512,3426,0,45877,1,512.0,3.2986191008239985,7.69140625,0,8.7578125,1.4404416,7.663191761650204
0.2852,erk,0.98,CONV-6,tinyimagenet,2,11,linear.6,0.0597460940480232,456,3059,0,41174,1,456.0,5.1740797047029465,7.708333333333333,0,8.81578947368421,2.1192439,12.542777341090662
0.4102,snfs,0.98,CONV-6,tinyimagenet,0,0,convs1.0,0.484375,91,837,0,23436,34,2.676470588235294,2.329988710172884,10.197802197802195,0,17.208791208791208,2.3595371,9.711133500257889
0.4102,snfs,0.98,CONV-6,tinyimagenet,0,1,convs1.3,0.1803385466337204,640,6648,2,478492,303,2.112211221122112,1.1753269584849475,11.3875,2,13.0046875,1.8540654,11.565094944210331
0.4102,snfs,0.98,CONV-6,tinyimagenet,0,3,convs1.7,0.0887044295668602,704,6540,9,340784,35,20.114285714285717,1.2031287371434949,10.289772727272728,9,10.326704545454543,1.076328,14.68671664445313
0.4102,snfs,0.98,CONV-6,tinyimagenet,0,4,convs1.10,0.0405137799680233,1280,5974,88,243716,367,3.4877384196185286,0.6391889244318009,5.6671875,47,5.009375,0.90331006,10.312588552905742
0.4102,snfs,0.98,CONV-6,tinyimagenet,0,6,convs1.14,0.0198296438902616,1408,5848,75,193777,392,3.591836734693877,0.581444991583174,5.153409090909091,59,4.497159090909091,0.73204875,10.653680166222587
0.4102,snfs,0.98,CONV-6,tinyimagenet,0,7,convs1.17,0.0091739231720566,2560,5411,204,161181,1303,1.964696853415196,0.2756326286122202,3.113671875,95,2.21953125,0.57896024,8.78736758054255
0.4102,snfs,0.98,CONV-6,tinyimagenet,0,9,linear.0,0.0051431655883789,4352,5393,451,91900,2785,1.5626570915619389,0.1794072559432071,2.239200367647059,180,1.349954044117647,0.30333984,4.370389344554981
0.4102,snfs,0.98,CONV-6,tinyimagenet,0,10,linear.3,0.0850830078125,512,5576,11,180523,83,6.168674698795181,1.6937630390748382,11.890625,11,13.58984375,1.5440767,6.447127908541642
0.4102,snfs,0.98,CONV-6,tinyimagenet,0,11,linear.6,0.0746875032782554,456,3824,4,82979,62,7.354838709677419,4.818858015432692,9.385964912280702,4,10.44078947368421,2.409121,14.417890821309308
0.415,snfs,0.98,CONV-6,tinyimagenet,1,0,convs1.0,0.421875,91,729,0,18954,38,2.3947368421052637,2.21689956004803,9.010989010989013,0,16.021978021978022,2.437167,10.013841722743145
0.415,snfs,0.98,CONV-6,tinyimagenet,1,1,convs1.3,0.1838107705116272,640,6776,1,522960,339,1.887905604719764,1.1744517290964722,11.5875,1,13.4578125,1.7847445,10.843122857701296
0.415,snfs,0.98,CONV-6,tinyimagenet,1,3,convs1.7,0.0901150181889534,704,6644,8,349133,62,11.35483870967742,1.215760769491846,10.4375,8,10.723011363636363,1.1229851,11.792602815388598
0.415,snfs,0.98,CONV-6,tinyimagenet,1,4,convs1.10,0.0410088449716568,1280,6047,81,245570,342,3.742690058479532,0.6461696647107601,5.72421875,52,5.2421875,0.9336451,10.619143109541694
0.415,snfs,0.98,CONV-6,tinyimagenet,1,6,convs1.14,0.0194668248295784,1408,5741,83,183790,358,3.932960893854749,0.5656042444435033,5.0774147727272725,61,4.4296875,0.65793586,9.318180006374892
0.415,snfs,0.98,CONV-6,tinyimagenet,1,7,convs1.17,0.0091773141175508,2560,5413,203,151012,1250,2.048,0.2828120781108737,3.114453125,95,2.248046875,0.5397955,9.867109876662616
0.415,snfs,0.98,CONV-6,tinyimagenet,1,9,linear.0,0.0050649642944335,4352,5311,457,83899,2707,1.6076837827853712,0.1784805709167438,2.220358455882353,183,1.3779871323529411,0.26680827,4.016736799658437
0.415,snfs,0.98,CONV-6,tinyimagenet,1,10,linear.3,0.0842742919921875,512,5523,16,171407,70,7.314285714285714,1.7047777893021705,11.787109375,16,12.96875,1.5204954,5.907827728571574
0.415,snfs,0.98,CONV-6,tinyimagenet,1,11,linear.6,0.0736328139901161,456,3770,4,79361,58,7.862068965517241,4.792684605769944,9.267543859649123,4,10.49780701754386,2.2998326,14.70738834252451
0.4096,snfs,0.98,CONV-6,tinyimagenet,2,0,convs1.0,0.34375,91,594,0,13959,43,2.116279069767442,2.0287682708803114,7.527472527472527,0,11.846153846153848,2.3120825,9.446551458037302
0.4096,snfs,0.98,CONV-6,tinyimagenet,2,1,convs1.3,0.1827256977558136,640,6736,1,531244,384,1.6666666666666667,1.171752910874784,11.525,1,13.55625,1.8369904,10.327352476167608
0.4096,snfs,0.98,CONV-6,tinyimagenet,2,3,convs1.7,0.0895046666264534,704,6599,5,357120,77,9.142857142857142,1.2093917070464657,10.373579545454543,5,10.328125,1.2565738,12.570237792728811
0.4096,snfs,0.98,CONV-6,tinyimagenet,2,4,convs1.10,0.0413343645632267,1280,6095,63,259897,389,3.290488431876607,0.6600141733884811,5.76171875,38,5.25546875,0.97572577,10.668353216422856
0.4096,snfs,0.98,CONV-6,tinyimagenet,2,6,convs1.14,0.0196940097957849,1408,5808,59,209599,396,3.555555555555556,0.5740032186731696,5.125,43,4.480823863636363,0.7237536,13.070144971058816
0.4096,snfs,0.98,CONV-6,tinyimagenet,2,7,convs1.17,0.0091688372194767,2560,5408,189,154117,1334,1.91904047976012,0.2717620026320219,3.1125,93,2.333203125,0.52917504,6.648234267120402
0.4096,snfs,0.98,CONV-6,tinyimagenet,2,9,linear.0,0.005157470703125,4352,5408,451,92827,2759,1.5773831098223994,0.1794032192624667,2.242647058823529,178,1.359375,0.21571016,4.362448157774399
0.4096,snfs,0.98,CONV-6,tinyimagenet,2,10,linear.3,0.0845794677734375,512,5543,7,177029,71,7.211267605633803,1.6875838739797473,11.826171875,7,12.982421875,1.5116853,7.241065052044986
0.4096,snfs,0.98,CONV-6,tinyimagenet,2,11,linear.6,0.0738867223262786,456,3783,6,78192,46,9.91304347826087,4.804509079247191,9.296052631578949,6,10.767543859649123,2.2771537,17.940224136694304
0.3803,rigl,0.98,CONV-6,tinyimagenet,0,0,convs1.0,0.2853009402751922,91,493,0,8914,33,2.757575757575758,1.8918148239890296,6.417582417582418,0,7.483516483516484,2.015974,8.184604547128544
0.3803,rigl,0.98,CONV-6,tinyimagenet,0,1,convs1.3,0.0257975254207849,640,951,71,15366,357,1.792717086834734,0.3362262494862079,2.4859375,32,1.6921875,0.3542086,6.394450963171688
0.3803,rigl,0.98,CONV-6,tinyimagenet,0,3,convs1.7,0.017049154266715,704,1257,72,22810,297,2.3703703703703702,0.3814597851173444,2.785511363636364,40,1.9971590909090908,0.528492,12.768270654874016
0.3803,rigl,0.98,CONV-6,tinyimagenet,0,4,convs1.10,0.0119357639923691,1280,1760,119,29693,721,1.7753120665742026,0.2726458344608545,2.375,54,1.51171875,0.48810947,6.623886607699529
0.3803,rigl,0.98,CONV-6,tinyimagenet,0,6,convs1.14,0.0087992353364825,1408,2595,122,48544,672,2.095238095238096,0.3206058340993794,2.843039772727273,64,2.102272727272727,0.3475541,6.648315478434803
0.3803,rigl,0.98,CONV-6,tinyimagenet,0,7,convs1.17,0.0056813559494912,2560,3351,211,58082,1556,1.6452442159383034,0.2019985122140496,2.308984375,111,1.451171875,0.41239107,6.720336282236975
0.3803,rigl,0.98,CONV-6,tinyimagenet,0,9,linear.0,0.0276956558227539,4352,29041,257,2165414,1758,2.4755403868031856,0.6630282830994796,7.673023897058823,155,7.455422794117647,1.6701899,13.175661952114009
0.3803,rigl,0.98,CONV-6,tinyimagenet,0,10,linear.3,0.0525360107421875,512,3443,9,63927,55,9.309090909090909,1.1165623795241115,7.724609375,9,7.798828125,0.82788754,5.23996434484485
0.3803,rigl,0.98,CONV-6,tinyimagenet,0,11,linear.6,0.0594531260430812,456,3044,11,58798,47,9.702127659574469,3.5214920185114207,7.675438596491228,11,7.833333333333333,1.311089,15.411566414743398
0.3748,rigl,0.98,CONV-6,tinyimagenet,1,0,convs1.0,0.2818287014961242,91,487,1,8850,34,2.676470588235294,1.8922748408474763,6.351648351648351,1,7.824175824175824,1.9491853,8.084839886870132
0.3748,rigl,0.98,CONV-6,tinyimagenet,1,1,convs1.3,0.0245768222957849,640,906,57,15065,368,1.7391304347826086,0.3315693654119968,2.415625,26,1.6203125,0.6300911,7.042192486601588
0.3748,rigl,0.98,CONV-6,tinyimagenet,1,3,convs1.7,0.0177408847957849,704,1308,54,21945,301,2.338870431893688,0.4037612390450456,2.8579545454545454,34,2.0454545454545454,0.46037638,9.200208503482903
0.3748,rigl,0.98,CONV-6,tinyimagenet,1,4,convs1.10,0.0113728838041424,1280,1677,132,27276,711,1.80028129395218,0.2632771711796522,2.31015625,52,1.3890625,0.5525329,6.277611946573733
0.3748,rigl,0.98,CONV-6,tinyimagenet,1,6,convs1.14,0.0089145237579941,1408,2629,127,51129,666,2.114114114114114,0.3289480426094748,2.8671875,60,2.0873579545454546,0.37864256,8.19863671385647
0.3748,rigl,0.98,CONV-6,tinyimagenet,1,7,convs1.17,0.005800035316497,2560,3421,186,63534,1570,1.6305732484076434,0.2051720315124839,2.336328125,97,1.459375,0.42357397,7.586530586443195
0.3748,rigl,0.98,CONV-6,tinyimagenet,1,9,linear.0,0.0277051925659179,4352,29051,236,2134672,1674,2.5997610513739544,0.6596746300347149,7.675321691176471,151,7.486672794117647,1.6816032,14.07751130560901
0.3748,rigl,0.98,CONV-6,tinyimagenet,1,10,linear.3,0.0523223876953125,512,3429,9,60753,42,12.19047619047619,1.1042013820260763,7.697265625,9,7.88671875,0.7246866,4.517402917304565
0.3748,rigl,0.98,CONV-6,tinyimagenet,1,11,linear.6,0.06005859375,456,3075,11,59057,38,12.0,3.5478201085015346,7.743421052631579,11,7.774122807017544,1.3378005,13.354756695688517
0.3794,rigl,0.98,CONV-6,tinyimagenet,2,0,convs1.0,0.2719907462596893,91,470,1,8304,33,2.757575757575758,1.7991297703522902,6.164835164835165,1,7.274725274725275,2.0565984,8.64718438528089
0.3794,rigl,0.98,CONV-6,tinyimagenet,2,1,convs1.3,0.025146484375,640,927,51,13717,360,1.7777777777777777,0.3367508163675666,2.4484375,25,1.6453125,0.21695518,6.436481271875755
0.3794,rigl,0.98,CONV-6,tinyimagenet,2,3,convs1.7,0.0173204205930233,704,1277,77,20578,262,2.687022900763359,0.3897422616454688,2.8139204545454546,40,2.022727272727273,0.34939134,9.109024730131646
0.3794,rigl,0.98,CONV-6,tinyimagenet,2,4,convs1.10,0.0108778215944767,1280,1604,134,24640,734,1.7438692098092643,0.2568862479180097,2.253125,64,1.3796875,0.44125605,5.757408242130859
0.3794,rigl,0.98,CONV-6,tinyimagenet,2,6,convs1.14,0.0089484322816133,1408,2639,126,49969,651,2.162826420890937,0.3297577226873148,2.874289772727273,68,2.0213068181818183,0.39039183,6.971170502360604
0.3794,rigl,0.98,CONV-6,tinyimagenet,2,7,convs1.17,0.0057356092147529,2560,3383,221,61548,1561,1.6399743754003844,0.2060402488335967,2.321484375,107,1.4359375,0.39248115,5.60804455966079
0.3794,rigl,0.98,CONV-6,tinyimagenet,2,9,linear.0,0.0277633666992187,4352,29112,258,2180876,1830,2.378142076502732,0.6611701089834028,7.689338235294118,147,7.525735294117647,1.7237405,13.218608764316706
0.3794,rigl,0.98,CONV-6,tinyimagenet,2,10,linear.3,0.051483154296875,512,3374,11,61034,54,9.48148148148148,1.0999382212758064,7.58984375,10,7.744140625,0.7652599,4.751051625526038
0.3794,rigl,0.98,CONV-6,tinyimagenet,2,11,linear.6,0.0613671876490116,456,3142,6,62094,49,9.306122448979592,3.632971438399532,7.890350877192983,5,7.870614035087719,1.4489074,14.17185466976861
0.3612,itop,0.98,CONV-6,tinyimagenet,0,0,convs1.0,0.28125,91,486,1,6940,16,5.6875,2.0740617369557475,6.34065934065934,1,6.835164835164835,1.127717,7.347815470730175
